#  RunNo  LumiNo        EvtNo
  193621     446    412005654
  193621    1592   1200038955
  193621    1586   1196715942
  193621     444    410123019
  193621     441    407232301
  193621    1620   1215351894
  193621    1633   1222379898
  193621    1647   1229962760
  193621     421    389224818
  193621     440    406836720
  193621     448    413913628
  193621     448    413282033
  193621     367    340546846
  193621     406    376122755
  193621     406    375780675
  193621     437    403766269
  193621     404    374097210
  193621     420    388502576
  193621     455    420031652
  193621     597    536857554
  193621     649    579797367
  193621     470    433181009
  193621     473    436394896
  193621     532    482774177
  193621     567    512474888
  193621     582    525057865
  193621     915    780806329
  193621     916    781204223
  193621     664    591903610
  193621     664    592147093
  193621     751    660193784
  193621     864    744563258
  193621     889    762071755
  193621     676    601032386
  193621     774    677528998
  193621     795    693696696
  193621     833    721448245
  193621     845    730392627
  193621     860    741407213
  193621     826    716708615
  193621    1371   1074807294
  193621     985    829451702
  193621     937    796089469
  193621    1149    938243703
  193621    1167    949443443
  193621    1176    955366302
  193621    1250   1001721303
  193621    1047    871376077
  193621    1047    871235593
  193621    1050    873511300
  193621     881    756532696
  193621     882    757034711
  193621     904    772981393
  193621    1035    863424769
  193621     941    799134608
  193621     975    822402863
  193621     995    836123303
  193621     995    836509786
  193621    1000    839366124
  193621     929    790965768
  193621    1602   1205473833
  193621    1538   1170218545
  193621    1033    861715241
  193621    1091    900678330
  193621    1178    956320799
  193621    1195    967108260
  193621     970    818918620
  193621     988    831228100
  193621    1007    844337231
  193621    1059    879187063
  193621    1209    976312698
  193621    1496   1146428956
  193621    1498   1147480671
  193621    1043    868983525
  193621    1103    908114323
  193621    1137    930082168
  193621    1263   1009472891
  193621    1264   1010141136
  193621    1087    897674759
  193621    1127    923675232
  193621    1315   1041311968
  193621    1326   1047707090
  193621    1431   1109487125
  193621    1390   1085755579
  193621    1480   1137472358
  193621    1362   1068981117
  193621    1410   1097141214
  193621    1379   1079376585
  193621    1501   1149514891
  193621    1543   1172576637
  193621    1544   1173552216
  193834      31     11070071
  193834       7      2424056
  194224     136    220343617
  194480     277    241226024
  194480     936    835006884
  194224     378    553570885
  194224     293    443632631
  194479     254    304947065
  193834      27      9510844
  194479     467    527107086
  194479     550    606593709
  196437       8      7671013
  196437      24     22573417
  193835      16      5423646
  194712      29     21785676
  194712      90     66916814
  194712     100     74236421
  193998      66     24734165
  194533     408    567004639
  193998      73     35548250
  194108      83     19740329
  194644     136    146700551
  193998      77     40831028
  193998      85     51728867
  193998     134    114218127
  194644      57     62645854
  194644     143    153569689
  194428     272    281281753
  194428     290    298897752
  194428     309    316397196
  194428     318    325065493
  193998     166    154209708
  193998     144    126966365
  194428     225    235488273
  194428      77     83564743
  194644     315    323388208
  194644     208    220074662
  194644     316    324440194
